epoch,accuracy,loss,val_accuracy,val_loss
31,0.7269636392593384,0.5407224893569946,0.7161785364151001,0.5605111718177795
32,0.7323685884475708,0.5371396541595459,0.7193166017532349,0.5571512579917908
33,0.7292302250862122,0.5337467789649963,0.7290794849395752,0.5544032454490662
34,0.7418708205223083,0.5284118056297302,0.7290794849395752,0.5516562461853027
35,0.7436143159866333,0.5271346569061279,0.740934431552887,0.54950350522995
36,0.7396913766860962,0.5258782505989075,0.7426778078079224,0.545111358165741
37,0.750326931476593,0.5208067893981934,0.7451185584068298,0.5435506105422974
38,0.7551215887069702,0.5194472670555115,0.7479079365730286,0.5400848388671875
39,0.7521576285362244,0.5151914358139038,0.7433751821517944,0.5376200675964355
40,0.7551215887069702,0.5138612389564514,0.7489539980888367,0.5348986387252808
41,0.7641879320144653,0.507986843585968,0.7510460019111633,0.5326951146125793
42,0.7644494771957397,0.5048884749412537,0.7649930119514465,0.528496503829956
43,0.7698544263839722,0.5016366243362427,0.758368194103241,0.5274609923362732
44,0.7727312445640564,0.4986879825592041,0.7709205150604248,0.5228248834609985
45,0.7733414769172668,0.4963840842247009,0.7646443247795105,0.5213168859481812
46,0.7771772146224976,0.4955838918685913,0.7810320854187012,0.5170827507972717
47,0.7788335680961609,0.49282029271125793,0.7730125784873962,0.5161500573158264
48,0.7838898301124573,0.48844271898269653,0.7754532694816589,0.5137298703193665
49,0.7775259613990784,0.48711249232292175,0.7827754616737366,0.5107789039611816
50,0.7828437089920044,0.4843721389770508,0.7921896576881409,0.5063918232917786
51,0.7814489006996155,0.4797799289226532,0.7946304082870483,0.5040925741195679
52,0.7893819212913513,0.4796636402606964,0.7953277826309204,0.5019617080688477
53,0.7858076691627502,0.4787041246891022,0.7907949686050415,0.500973641872406
54,0.7975764870643616,0.4708558917045593,0.7988144755363464,0.49811267852783203
55,0.7895562648773193,0.47210246324539185,0.7960250973701477,0.49638304114341736
56,0.7892075777053833,0.47256889939308167,0.7977684736251831,0.49236226081848145
57,0.7977508306503296,0.466194212436676,0.8026499152183533,0.4910900592803955
58,0.7961816787719727,0.4646695554256439,0.801952600479126,0.48978984355926514
59,0.7960073351860046,0.46402043104171753,0.8005578517913818,0.48631608486175537
60,0.7982739210128784,0.4624110758304596,0.8075313568115234,0.4855702221393585
61,0.80333012342453,0.45849132537841797,0.8002092242240906,0.48796045780181885
62,0.798186719417572,0.45882824063301086,0.8099721074104309,0.4818524718284607
63,0.8004533052444458,0.4568605124950409,0.8117154836654663,0.47986993193626404
64,0.8012378811836243,0.455365926027298,0.8096234202384949,0.47760388255119324
65,0.798186719417572,0.4580799341201782,0.8127614855766296,0.475596159696579
66,0.8042019009590149,0.45179450511932373,0.8082287311553955,0.47575122117996216
67,0.8045505881309509,0.44739630818367004,0.8110181093215942,0.4737843871116638
68,0.803155779838562,0.44819188117980957,0.8096234202384949,0.47212404012680054
69,0.8063812851905823,0.4465145468711853,0.8082287311553955,0.470269113779068
70,0.8119605779647827,0.4444967210292816,0.8162482380867004,0.4692020118236542
71,0.807776153087616,0.442627876996994,0.8158996105194092,0.46710991859436035
72,0.8123093247413635,0.4418555796146393,0.8134588599205017,0.46711844205856323
73,0.808124840259552,0.4421549439430237,0.8158996105194092,0.4652756452560425
74,0.813093900680542,0.4426037669181824,0.8169456124305725,0.4623918831348419
75,0.8103042244911194,0.4382879137992859,0.8214783668518066,0.4606814384460449
76,0.8089966177940369,0.4374558627605438,0.8183403015136719,0.4600478410720825
77,0.8122221231460571,0.4339502155780792,0.8225244283676147,0.4581271708011627
78,0.8143143653869629,0.4338185787200928,0.8183403015136719,0.4559471011161804
79,0.8137912750244141,0.4336446225643158,0.8235704302787781,0.45536312460899353
80,0.8195449113845825,0.42820653319358826,0.8239191174507141,0.4540017247200012
81,0.8171911835670471,0.4299621880054474,0.8263598084449768,0.45279356837272644
82,0.8174527287483215,0.4289463758468628,0.8239191174507141,0.45141783356666565
83,0.8184988498687744,0.42911580204963684,0.8270571827888489,0.44915294647216797
84,0.818062961101532,0.4263983368873596,0.8288005590438843,0.4497053325176239
85,0.8166680932044983,0.42990314960479736,0.831589937210083,0.4472098648548126
86,0.8167552947998047,0.42720434069633484,0.827754557132721,0.445987731218338
87,0.8157091736793518,0.4249303936958313,0.8288005590438843,0.4452175796031952
88,0.823555052280426,0.4211070239543915,0.8298465609550476,0.44348928332328796
89,0.8190218806266785,0.42291033267974854,0.8333333134651184,0.4417842924594879
90,0.8227704763412476,0.4175695478916168,0.8329846858978271,0.44109463691711426
91,0.8191962242126465,0.4225909411907196,0.831589937210083,0.4403664469718933
92,0.8244268298149109,0.41746294498443604,0.8312413096427917,0.438412070274353
93,0.8184988498687744,0.41916424036026,0.8343793749809265,0.4399265944957733
94,0.8238165974617004,0.41485241055488586,0.8347280621528625,0.43539565801620483
95,0.8250370621681213,0.41138753294944763,0.8361227512359619,0.43414026498794556
96,0.8243396282196045,0.4114792048931122,0.8350766897201538,0.4357602298259735
97,0.8231191635131836,0.4152669310569763,0.8350766897201538,0.4333192706108093
98,0.828524112701416,0.41229453682899475,0.8333333134651184,0.4309893250465393
99,0.828872799873352,0.41171151399612427,0.8382147550582886,0.4295446574687958
