epoch,accuracy,loss,val_accuracy,val_loss
51,0.7348768711090088,0.5166261196136475,0.7525325417518616,0.5286352634429932
52,0.7336540222167969,0.5170555114746094,0.7506030201911926,0.5274031162261963
53,0.7439262866973877,0.5140880942344666,0.7568740844726562,0.5243343710899353
54,0.7406652569770813,0.5136249661445618,0.7549445033073425,0.5206359028816223
55,0.7474319338798523,0.5100247859954834,0.7549445033073425,0.5239253044128418
56,0.7468612194061279,0.5085794925689697,0.7626628279685974,0.5191660523414612
57,0.7496331334114075,0.5072678327560425,0.7645923495292664,0.5227453112602234
58,0.7533833384513855,0.5058121085166931,0.7655571699142456,0.5166133642196655
59,0.7572150826454163,0.5016255974769592,0.7679691314697266,0.5152232646942139
60,0.7538725137710571,0.5013207793235779,0.7621803879737854,0.5169650316238403
61,0.7598239183425903,0.49740850925445557,0.7554269433021545,0.5148337483406067
62,0.7615359425544739,0.4928978383541107,0.7578389048576355,0.512738823890686
63,0.7638186812400818,0.49248960614204407,0.7752050161361694,0.5064131617546082
64,0.7674058079719543,0.4894639253616333,0.7766522169113159,0.4968823492527008
65,0.7643893957138062,0.4857209324836731,0.784370481967926,0.4948708713054657
66,0.773520290851593,0.481728196144104,0.7901591658592224,0.49049246311187744
67,0.7771074771881104,0.47833502292633057,0.7805113196372986,0.48777928948402405
68,0.7744171023368835,0.47736844420433044,0.7906416058540344,0.48118117451667786
69,0.7843632698059082,0.4691910743713379,0.7978774905204773,0.47746583819389343
70,0.7874612808227539,0.4679705798625946,0.7964302897453308,0.47285139560699463
71,0.7887656688690186,0.46446099877357483,0.7949830889701843,0.46957385540008545
72,0.7866460084915161,0.4623985290527344,0.799324631690979,0.46883100271224976
73,0.7910484075546265,0.45963233709335327,0.7940183281898499,0.46618542075157166
74,0.7963476181030273,0.4532988369464874,0.7964302897453308,0.46092405915260315
75,0.796836793422699,0.4524061381816864,0.8036661744117737,0.4558328092098236
76,0.7947986125946045,0.44911786913871765,0.8031837940216064,0.45271673798561096
77,0.7965922355651855,0.4478650987148285,0.7988422513008118,0.45238155126571655
78,0.802462100982666,0.44451120495796204,0.8012542128562927,0.4479232728481293
79,0.8004239201545715,0.44484347105026245,0.8031837940216064,0.4486420452594757
80,0.8001793622970581,0.44310009479522705,0.8051133751869202,0.4426501393318176
81,0.8037664890289307,0.4394233524799347,0.8065605163574219,0.439645379781723
82,0.8007500171661377,0.43647491931915283,0.8060781359672546,0.43848323822021484
83,0.8022990226745605,0.43553274869918823,0.8152436017990112,0.43568140268325806
84,0.8050709366798401,0.43406930565834045,0.814761221408844,0.43405747413635254
85,0.8016468286514282,0.43510910868644714,0.8137964010238647,0.4315258860588074
86,0.80360347032547,0.43279051780700684,0.8186203837394714,0.42916038632392883
87,0.8076797723770142,0.4324539303779602,0.8200675249099731,0.4256228804588318
88,0.8071090579032898,0.42943257093429565,0.8195851445198059,0.4288175106048584
89,0.8137127161026001,0.42665302753448486,0.8152436017990112,0.4242486357688904
90,0.8115929961204529,0.4280695617198944,0.8215147256851196,0.4213752746582031
91,0.8133866190910339,0.4257068634033203,0.8219971060752869,0.41900989413261414
92,0.8106962442398071,0.4222904443740845,0.8248914480209351,0.4174298644065857
93,0.8132235407829285,0.42188772559165955,0.8268210291862488,0.41394490003585815
94,0.8134680986404419,0.4193333685398102,0.8248914480209351,0.4135807752609253
95,0.8096364140510559,0.41829875111579895,0.8277857899665833,0.4112459123134613
96,0.8115115165710449,0.4185943007469177,0.827303409576416,0.41075974702835083
97,0.819827139377594,0.4141179621219635,0.8321273326873779,0.40815189480781555
98,0.8172998428344727,0.4119347035884857,0.8292329907417297,0.40855902433395386
99,0.8184412121772766,0.4133928120136261,0.8306801915168762,0.4055019021034241
